,Susceptible,Exposed,Carrier,Infected,Hospitalised,ICU,Recovered,Dead
192,46319.957849078244,1514.3501828566523,1089.819408244938,2537.9923441645988,71.16556099500032,24.37604540989865,8417.55007784048,27.959884193864003
193,46070.25151937371,1468.6620766236429,1106.419291828047,2480.8789086357947,78.06039980101406,26.27159170131978,8744.207989990216,28.419574829927324
194,45823.03934299212,1427.2208657748888,965.2442051550365,2595.8439059295965,87.05281786584199,27.396198897741222,9048.472247383028,28.901768785425187
195,45629.201447655716,1229.7332064503237,1027.1032268121492,2625.15975549403,89.097384141201,29.373301176061695,9343.911470070625,29.591560983567785
196,44588.52718652727,2018.8205702473217,830.3719337196685,2760.905795239442,92.09676357282835,30.756862584357993,9651.69675272854,30.350984585093236
197,43646.30777907311,2532.6644911876238,1034.3814144519029,2625.1645789375475,99.21917008153106,31.518373459307227,10003.577706842063,31.045639206710494
198,42634.156376702216,2831.753134374032,1327.314937883849,2701.7837038138905,102.83691812860665,32.41238100744322,10342.560003300241,31.607886302620496
199,41437.78592959927,3147.547053009897,1755.1243009821487,2693.9048046136973,104.01110355030032,35.43540090897239,10799.036104298752,32.103842415594094
200,40126.98076055877,3647.438433795424,1993.2531615750668,2826.3603593550047,102.89071054460128,38.13051062213764,11237.822388386166,32.65552492349987
201,38559.278652474706,4290.099585412252,2275.9415822696483,3005.2982335217853,104.59636147092937,39.20766919921483,11698.45990291109,33.49377750422035
202,38129.48738068424,3613.5222131417545,2688.044359160885,3211.4601121642745,104.01152553855958,41.536857627654896,12183.978516711124,34.334799735350565
203,37620.35185826961,3101.9030766230326,2850.415543009475,3420.651800746199,108.13688166780888,41.972325636050506,12827.735904225923,35.20837458573292
204,37113.21139313967,2833.1635652016544,2668.792695149135,3774.366693284576,117.4000444393942,41.79667739410018,13421.767428988716,35.87726716659894
205,36600.012221589895,2475.309094966016,2361.4988796216794,4314.200544059613,126.27946175611423,43.210381648057094,14049.200599075388,36.664582047077054
